rep	moi	hpi	fov	barcode	nucleus	spots	spots_per_infected_cell	mean_n
1	1.0 MOI	3	3	Ambiguous	Nucleus	246	4.392857142857142	3.874133603968807
1	1.0 MOI	3	3	Unique	Cytoplasm	1964	35.07142857142857	31.550873736142222
1	1.0 MOI	3	3	Unique	Nucleus	1209	21.589285714285715	18.909182663820665
1	1.0 MOI	3	4	Ambiguous	Cytoplasm	25	0.4807692307692308	0.5533359956919791
1	1.0 MOI	3	4	Ambiguous	Nucleus	47	0.9038461538461539	1.0248192995671157
1	1.0 MOI	3	4	Ambiguous	Cytoplasm	144	2.769230769230769	2.7768575007925262
1	1.0 MOI	3	4	Ambiguous	Nucleus	186	3.576923076923077	3.874133603968807
1	1.0 MOI	3	4	Unique	Cytoplasm	1956	37.61538461538461	31.550873736142222
1	1.0 MOI	3	4	Unique	Nucleus	1113	21.403846153846153	18.909182663820665
1	1.0 MOI	3	5	Ambiguous	Cytoplasm	16	0.37209302325581395	0.5533359956919791
1	1.0 MOI	3	5	Ambiguous	Nucleus	50	1.1627906976744187	1.0248192995671157
1	1.0 MOI	3	5	Ambiguous	Cytoplasm	104	2.4186046511627906	2.7768575007925262
1	1.0 MOI	3	5	Ambiguous	Nucleus	216	5.023255813953488	3.874133603968807
1	1.0 MOI	3	5	Unique	Cytoplasm	1805	41.97674418604651	31.550873736142222
1	1.0 MOI	3	5	Unique	Nucleus	1146	26.651162790697676	18.909182663820665
1	1.0 MOI	3	6	Ambiguous	Cytoplasm	37	1.0571428571428572	0.5533359956919791
1	1.0 MOI	3	6	Ambiguous	Nucleus	73	2.085714285714286	1.0248192995671157
1	1.0 MOI	3	6	Ambiguous	Cytoplasm	209	5.971428571428571	2.7768575007925262
1	1.0 MOI	3	6	Ambiguous	Nucleus	280	8	3.874133603968807
1	1.0 MOI	3	6	Unique	Cytoplasm	1566	44.74285714285714	31.550873736142222
1	1.0 MOI	3	6	Unique	Nucleus	1026	29.314285714285713	18.909182663820665
1	1.0 MOI	3	7	Ambiguous	Cytoplasm	54	2.3478260869565215	0.5533359956919791
1	1.0 MOI	3	7	Ambiguous	Nucleus	75	3.2608695652173916	1.0248192995671157
1	1.0 MOI	3	7	Ambiguous	Cytoplasm	217	9.434782608695652	2.7768575007925262
1	1.0 MOI	3	7	Ambiguous	Nucleus	244	10.608695652173912	3.874133603968807
1	1.0 MOI	3	7	Unique	Cytoplasm	1243	54.04347826086957	31.550873736142222
1	1.0 MOI	3	7	Unique	Nucleus	748	32.52173913043478	18.909182663820665
1	1.0 MOI	3	8	Ambiguous	Cytoplasm	21	0.7	0.5533359956919791
1	1.0 MOI	3	8	Ambiguous	Nucleus	51	1.7	1.0248192995671157
1	1.0 MOI	3	8	Ambiguous	Cytoplasm	141	4.7	2.7768575007925262
1	1.0 MOI	3	8	Ambiguous	Nucleus	179	5.966666666666666	3.874133603968807
1	1.0 MOI	3	8	Unique	Cytoplasm	1431	47.699999999999996	31.550873736142222
1	1.0 MOI	3	8	Unique	Nucleus	647	21.566666666666666	18.909182663820665
1	1.0 MOI	3	9	Ambiguous	Cytoplasm	27	0.5094339622641509	0.5533359956919791
1	1.0 MOI	3	9	Ambiguous	Nucleus	41	0.7735849056603774	1.0248192995671157
1	1.0 MOI	3	9	Ambiguous	Cytoplasm	114	2.150943396226415	2.7768575007925262
1	1.0 MOI	3	9	Ambiguous	Nucleus	196	3.69811320754717	3.874133603968807
1	1.0 MOI	3	9	Unique	Cytoplasm	1791	33.79245283018868	31.550873736142222
1	1.0 MOI	3	9	Unique	Nucleus	1105	20.849056603773587	18.909182663820665
1	1.0 MOI	4	0	Ambiguous	Cytoplasm	83	1.2388059701492538	1.2658811542557105
1	1.0 MOI	4	0	Ambiguous	Nucleus	218	3.253731343283582	2.3090183670047404
1	1.0 MOI	4	0	Ambiguous	Cytoplasm	402	6	5.957758756915054
1	1.0 MOI	4	0	Ambiguous	Nucleus	603	9	6.562255045433687
1	1.0 MOI	4	0	Unique	Cytoplasm	2033	30.34328358208955	28.942512754533983
1	1.0 MOI	4	0	Unique	Nucleus	1569	23.417910447761194	17.50756315952825
1	1.0 MOI	4	1	Ambiguous	Cytoplasm	43	0.6615384615384616	1.2658811542557105
1	1.0 MOI	4	1	Ambiguous	Nucleus	169	2.6	2.3090183670047404
1	1.0 MOI	4	1	Ambiguous	Cytoplasm	254	3.907692307692308	5.957758756915054
1	1.0 MOI	4	1	Ambiguous	Nucleus	512	7.876923076923077	6.562255045433687
1	1.0 MOI	4	1	Unique	Cytoplasm	2039	31.36923076923077	28.942512754533983
1	1.0 MOI	4	1	Unique	Nucleus	1715	26.384615384615383	17.50756315952825
1	1.0 MOI	4	2	Ambiguous	Cytoplasm	108	1.6119402985074627	1.2658811542557105
1	1.0 MOI	4	2	Ambiguous	Nucleus	212	3.164179104477612	2.3090183670047404
1	1.0 MOI	4	2	Ambiguous	Cytoplasm	553	8.253731343283583	5.957758756915054
1	1.0 MOI	4	2	Ambiguous	Nucleus	605	9.029850746268657	6.562255045433687
1	1.0 MOI	4	2	Unique	Cytoplasm	2220	33.134328358208954	28.942512754533983
1	1.0 MOI	4	2	Unique	Nucleus	1411	21.059701492537314	17.50756315952825
1	1.0 MOI	4	3	Ambiguous	Cytoplasm	67	0.9571428571428571	1.2658811542557105
1	1.0 MOI	4	3	Ambiguous	Nucleus	142	2.0285714285714285	2.3090183670047404
1	1.0 MOI	4	3	Ambiguous	Cytoplasm	364	5.199999999999999	5.957758756915054
1	1.0 MOI	4	3	Ambiguous	Nucleus	459	6.557142857142857	6.562255045433687
1	1.0 MOI	4	3	Unique	Cytoplasm	2374	33.91428571428571	28.942512754533983
1	1.0 MOI	4	3	Unique	Nucleus	1602	22.885714285714286	17.50756315952825
1	1.0 MOI	4	4	Ambiguous	Cytoplasm	113	1.2988505747126435	1.2658811542557105
1	1.0 MOI	4	4	Ambiguous	Nucleus	127	1.4597701149425288	2.3090183670047404
1	1.0 MOI	4	4	Ambiguous	Cytoplasm	537	6.172413793103448	5.957758756915054
1	1.0 MOI	4	4	Ambiguous	Nucleus	512	5.885057471264368	6.562255045433687
1	1.0 MOI	4	4	Unique	Cytoplasm	2076	23.862068965517242	28.942512754533983
1	1.0 MOI	4	4	Unique	Nucleus	1393	16.011494252873565	17.50756315952825
1	1.0 MOI	4	5	Ambiguous	Cytoplasm	71	0.9342105263157895	1.2658811542557105
1	1.0 MOI	4	5	Ambiguous	Nucleus	131	1.723684210526316	2.3090183670047404
1	1.0 MOI	4	5	Ambiguous	Cytoplasm	416	5.473684210526316	5.957758756915054
1	1.0 MOI	4	5	Ambiguous	Nucleus	433	5.697368421052632	6.562255045433687
1	1.0 MOI	4	5	Unique	Cytoplasm	2793	36.75	28.942512754533983
1	1.0 MOI	4	5	Unique	Nucleus	1615	21.25	17.50756315952825
1	1.0 MOI	4	6	Ambiguous	Cytoplasm	97	1.4923076923076923	1.2658811542557105
1	1.0 MOI	4	6	Ambiguous	Nucleus	161	2.476923076923077	2.3090183670047404
1	1.0 MOI	4	6	Ambiguous	Cytoplasm	491	7.553846153846154	5.957758756915054
1	1.0 MOI	4	6	Ambiguous	Nucleus	523	8.046153846153846	6.562255045433687
1	1.0 MOI	4	6	Unique	Cytoplasm	2709	41.67692307692308	28.942512754533983
1	1.0 MOI	4	6	Unique	Nucleus	1540	23.692307692307693	17.50756315952825
1	1.0 MOI	4	7	Ambiguous	Cytoplasm	77	1.115942028985507	1.2658811542557105
1	1.0 MOI	4	7	Ambiguous	Nucleus	182	2.63768115942029	2.3090183670047404
1	1.0 MOI	4	7	Ambiguous	Cytoplasm	479	6.942028985507246	5.957758756915054
1	1.0 MOI	4	7	Ambiguous	Nucleus	521	7.550724637681159	6.562255045433687
1	1.0 MOI	4	7	Unique	Cytoplasm	2256	32.69565217391305	28.942512754533983
1	1.0 MOI	4	7	Unique	Nucleus	1424	20.63768115942029	17.50756315952825
1	1.0 MOI	4	8	Ambiguous	Cytoplasm	192	3.3684210526315788	1.2658811542557105
1	1.0 MOI	4	8	Ambiguous	Nucleus	340	5.964912280701754	2.3090183670047404
1	1.0 MOI	4	8	Ambiguous	Cytoplasm	817	14.333333333333334	5.957758756915054
1	1.0 MOI	4	8	Ambiguous	Nucleus	825	14.473684210526315	6.562255045433687
1	1.0 MOI	4	8	Unique	Cytoplasm	2351	41.24561403508772	28.942512754533983
1	1.0 MOI	4	8	Unique	Nucleus	1412	24.771929824561404	17.50756315952825
1	1.0 MOI	4	9	Ambiguous	Cytoplasm	194	4.041666666666666	1.2658811542557105
1	1.0 MOI	4	9	Ambiguous	Nucleus	335	6.979166666666667	2.3090183670047404
1	1.0 MOI	4	9	Ambiguous	Cytoplasm	797	16.604166666666668	5.957758756915054
1	1.0 MOI	4	9	Ambiguous	Nucleus	708	14.75	6.562255045433687
1	1.0 MOI	4	9	Unique	Cytoplasm	2326	48.458333333333336	28.942512754533983
1	1.0 MOI	4	9	Unique	Nucleus	1167	24.3125	17.50756315952825
1	1.0 MOI	5	0	Ambiguous	Cytoplasm	373	4.548780487804878	2.779381973634871
1	1.0 MOI	5	0	Ambiguous	Nucleus	463	5.646341463414634	3.2006060791410906
1	1.0 MOI	5	0	Ambiguous	Cytoplasm	1290	15.731707317073171	11.327528023064556
1	1.0 MOI	5	0	Ambiguous	Nucleus	943	11.5	8.064201604194814
1	1.0 MOI	5	0	Unique	Cytoplasm	2495	30.426829268292686	30.14360632765148
1	1.0 MOI	5	0	Unique	Nucleus	1178	14.365853658536587	14.338583525180255
1	1.0 MOI	5	1	Ambiguous	Cytoplasm	465	7.5	2.779381973634871
1	1.0 MOI	5	1	Ambiguous	Nucleus	344	5.548387096774193	3.2006060791410906
1	1.0 MOI	5	1	Ambiguous	Cytoplasm	1072	17.29032258064516	11.327528023064556
1	1.0 MOI	5	1	Ambiguous	Nucleus	739	11.919354838709678	8.064201604194814
1	1.0 MOI	5	1	Unique	Cytoplasm	2161	34.854838709677416	30.14360632765148
1	1.0 MOI	5	1	Unique	Nucleus	1038	16.741935483870968	14.338583525180255
1	1.0 MOI	5	2	Ambiguous	Cytoplasm	280	3.373493975903614	2.779381973634871
1	1.0 MOI	5	2	Ambiguous	Nucleus	300	3.6144578313253013	3.2006060791410906
1	1.0 MOI	5	2	Ambiguous	Cytoplasm	1051	12.662650602409638	11.327528023064556
1	1.0 MOI	5	2	Ambiguous	Nucleus	738	8.891566265060241	8.064201604194814
1	1.0 MOI	5	2	Unique	Cytoplasm	2516	30.313253012048193	30.14360632765148
1	1.0 MOI	5	2	Unique	Nucleus	1267	15.265060240963855	14.338583525180255
1	1.0 MOI	5	3	Ambiguous	Cytoplasm	276	4.3809523809523805	2.779381973634871
1	1.0 MOI	5	3	Ambiguous	Nucleus	297	4.714285714285714	3.2006060791410906
1	1.0 MOI	5	3	Ambiguous	Cytoplasm	1175	18.650793650793652	11.327528023064556
1	1.0 MOI	5	3	Ambiguous	Nucleus	725	11.507936507936508	8.064201604194814
1	1.0 MOI	5	3	Unique	Cytoplasm	2713	43.06349206349206	30.14360632765148
1	1.0 MOI	5	3	Unique	Nucleus	1011	16.047619047619047	14.338583525180255
1	1.0 MOI	5	4	Ambiguous	Cytoplasm	190	2.753623188405797	2.779381973634871
1	1.0 MOI	5	4	Ambiguous	Nucleus	175	2.5362318840579707	3.2006060791410906
1	1.0 MOI	5	4	Ambiguous	Cytoplasm	846	12.260869565217392	11.327528023064556
1	1.0 MOI	5	4	Ambiguous	Nucleus	445	6.449275362318841	8.064201604194814
1	1.0 MOI	5	4	Unique	Cytoplasm	1987	28.797101449275363	30.14360632765148
1	1.0 MOI	5	4	Unique	Nucleus	928	13.44927536231884	14.338583525180255
1	1.0 MOI	5	5	Ambiguous	Cytoplasm	179	2.5942028985507246	2.779381973634871
1	1.0 MOI	5	5	Ambiguous	Nucleus	176	2.550724637681159	3.2006060791410906
1	1.0 MOI	5	5	Ambiguous	Cytoplasm	773	11.202898550724639	11.327528023064556
1	1.0 MOI	5	5	Ambiguous	Nucleus	578	8.376811594202898	8.064201604194814
1	1.0 MOI	5	5	Unique	Cytoplasm	1806	26.17391304347826	30.14360632765148
1	1.0 MOI	5	5	Unique	Nucleus	901	13.057971014492754	14.338583525180255
1	1.0 MOI	5	6	Ambiguous	Cytoplasm	304	4.108108108108108	2.779381973634871
1	1.0 MOI	5	6	Ambiguous	Nucleus	288	3.891891891891892	3.2006060791410906
1	1.0 MOI	5	6	Ambiguous	Cytoplasm	1271	17.175675675675677	11.327528023064556
1	1.0 MOI	5	6	Ambiguous	Nucleus	773	10.445945945945947	8.064201604194814
1	1.0 MOI	5	6	Unique	Cytoplasm	2955	39.932432432432435	30.14360632765148
1	1.0 MOI	5	6	Unique	Nucleus	1132	15.297297297297296	14.338583525180255
1	1.0 MOI	5	7	Ambiguous	Cytoplasm	367	4.530864197530864	2.779381973634871
1	1.0 MOI	5	7	Ambiguous	Nucleus	251	3.0987654320987654	3.2006060791410906
1	1.0 MOI	5	7	Ambiguous	Cytoplasm	1329	16.40740740740741	11.327528023064556
1	1.0 MOI	5	7	Ambiguous	Nucleus	596	7.358024691358025	8.064201604194814
1	1.0 MOI	5	7	Unique	Cytoplasm	2270	28.02469135802469	30.14360632765148
1	1.0 MOI	5	7	Unique	Nucleus	824	10.17283950617284	14.338583525180255
1	1.0 MOI	5	8	Ambiguous	Cytoplasm	198	2.302325581395349	2.779381973634871
1	1.0 MOI	5	8	Ambiguous	Nucleus	240	2.7906976744186047	3.2006060791410906
1	1.0 MOI	5	8	Ambiguous	Cytoplasm	801	9.313953488372093	11.327528023064556
1	1.0 MOI	5	8	Ambiguous	Nucleus	545	6.337209302325581	8.064201604194814
1	1.0 MOI	5	8	Unique	Cytoplasm	1927	22.406976744186046	30.14360632765148
1	1.0 MOI	5	8	Unique	Nucleus	1215	14.127906976744185	14.338583525180255
1	1.0 MOI	5	9	Ambiguous	Cytoplasm	128	1.9393939393939394	2.779381973634871
1	1.0 MOI	5	9	Ambiguous	Nucleus	234	3.5454545454545454	3.2006060791410906
1	1.0 MOI	5	9	Ambiguous	Cytoplasm	584	8.84848484848485	11.327528023064556
1	1.0 MOI	5	9	Ambiguous	Nucleus	637	9.651515151515152	8.064201604194814
1	1.0 MOI	5	9	Unique	Cytoplasm	2209	33.46969696969697	30.14360632765148
1	1.0 MOI	5	9	Unique	Nucleus	1426	21.606060606060606	14.338583525180255
1	1.0 MOI	6	0	Ambiguous	Cytoplasm	250	3.571428571428571	3.930600013823461
1	1.0 MOI	6	0	Ambiguous	Nucleus	321	4.585714285714285	3.2722032116373256
1	1.0 MOI	6	0	Ambiguous	Cytoplasm	963	13.757142857142856	15.96648080752081
1	1.0 MOI	6	0	Ambiguous	Nucleus	741	10.585714285714285	9.241656765900615
1	1.0 MOI	6	0	Unique	Cytoplasm	2326	33.22857142857143	36.12579950088082
1	1.0 MOI	6	0	Unique	Nucleus	1021	14.585714285714285	13.793773909786914
1	1.0 MOI	6	1	Ambiguous	Cytoplasm	411	7.903846153846154	3.930600013823461
1	1.0 MOI	6	1	Ambiguous	Nucleus	329	6.326923076923077	3.2722032116373256
1	1.0 MOI	6	1	Ambiguous	Cytoplasm	1421	27.326923076923077	15.96648080752081
1	1.0 MOI	6	1	Ambiguous	Nucleus	741	14.25	9.241656765900615
1	1.0 MOI	6	1	Unique	Cytoplasm	2543	48.90384615384615	36.12579950088082
1	1.0 MOI	6	1	Unique	Nucleus	820	15.76923076923077	13.793773909786914
1	1.0 MOI	6	2	Ambiguous	Cytoplasm	434	5.710526315789474	3.930600013823461
1	1.0 MOI	6	2	Ambiguous	Nucleus	333	4.381578947368421	3.2722032116373256
1	1.0 MOI	6	2	Ambiguous	Cytoplasm	1510	19.86842105263158	15.96648080752081
1	1.0 MOI	6	2	Ambiguous	Nucleus	832	10.947368421052632	9.241656765900615
1	1.0 MOI	6	2	Unique	Cytoplasm	2456	32.31578947368421	36.12579950088082
1	1.0 MOI	6	2	Unique	Nucleus	943	12.407894736842106	13.793773909786914
1	1.0 MOI	6	3	Ambiguous	Cytoplasm	365	4.506172839506172	3.930600013823461
1	1.0 MOI	6	3	Ambiguous	Nucleus	240	2.962962962962963	3.2722032116373256
1	1.0 MOI	6	3	Ambiguous	Cytoplasm	1244	15.358024691358025	15.96648080752081
1	1.0 MOI	6	3	Ambiguous	Nucleus	636	7.851851851851851	9.241656765900615
1	1.0 MOI	6	3	Unique	Cytoplasm	1609	19.864197530864196	36.12579950088082
1	1.0 MOI	6	3	Unique	Nucleus	854	10.54320987654321	13.793773909786914
1	1.0 MOI	6	4	Ambiguous	Cytoplasm	307	3.886075949367089	3.930600013823461
1	1.0 MOI	6	4	Ambiguous	Nucleus	217	2.7468354430379747	3.2722032116373256
1	1.0 MOI	6	4	Ambiguous	Cytoplasm	1137	14.39240506329114	15.96648080752081
1	1.0 MOI	6	4	Ambiguous	Nucleus	558	7.063291139240507	9.241656765900615
1	1.0 MOI	6	4	Unique	Cytoplasm	1901	24.063291139240505	36.12579950088082
1	1.0 MOI	6	4	Unique	Nucleus	792	10.025316455696203	13.793773909786914
1	1.0 MOI	6	5	Ambiguous	Cytoplasm	294	3.9729729729729732	3.930600013823461
1	1.0 MOI	6	5	Ambiguous	Nucleus	213	2.8783783783783785	3.2722032116373256
1	1.0 MOI	6	5	Ambiguous	Cytoplasm	1175	15.878378378378379	15.96648080752081
1	1.0 MOI	6	5	Ambiguous	Nucleus	539	7.283783783783784	9.241656765900615
1	1.0 MOI	6	5	Unique	Cytoplasm	2204	29.783783783783782	36.12579950088082
1	1.0 MOI	6	5	Unique	Nucleus	756	10.216216216216216	13.793773909786914
1	1.0 MOI	6	6	Ambiguous	Cytoplasm	370	5.211267605633803	3.930600013823461
1	1.0 MOI	6	6	Ambiguous	Nucleus	206	2.901408450704225	3.2722032116373256
1	1.0 MOI	6	6	Ambiguous	Cytoplasm	1457	20.52112676056338	15.96648080752081
1	1.0 MOI	6	6	Ambiguous	Nucleus	579	8.154929577464788	9.241656765900615
1	1.0 MOI	6	6	Unique	Cytoplasm	2697	37.985915492957744	36.12579950088082
1	1.0 MOI	6	6	Unique	Nucleus	919	12.943661971830986	13.793773909786914
1	1.0 MOI	6	7	Ambiguous	Cytoplasm	275	5.392156862745098	3.930600013823461
1	1.0 MOI	6	7	Ambiguous	Nucleus	197	3.8627450980392157	3.2722032116373256
1	1.0 MOI	6	7	Ambiguous	Cytoplasm	1241	24.333333333333336	15.96648080752081
1	1.0 MOI	6	7	Ambiguous	Nucleus	498	9.76470588235294	9.241656765900615
1	1.0 MOI	6	7	Unique	Cytoplasm	2420	47.450980392156865	36.12579950088082
1	1.0 MOI	6	7	Unique	Nucleus	656	12.862745098039216	13.793773909786914
1	1.0 MOI	6	8	Ambiguous	Cytoplasm	379	6.213114754098361	3.930600013823461
1	1.0 MOI	6	8	Ambiguous	Nucleus	216	3.540983606557377	3.2722032116373256
1	1.0 MOI	6	8	Ambiguous	Cytoplasm	1602	26.262295081967213	15.96648080752081
1	1.0 MOI	6	8	Ambiguous	Nucleus	647	10.60655737704918	9.241656765900615
1	1.0 MOI	6	8	Unique	Cytoplasm	2709	44.40983606557377	36.12579950088082
1	1.0 MOI	6	8	Unique	Nucleus	774	12.688524590163935	13.793773909786914
1	1.0 MOI	6	9	Ambiguous	Cytoplasm	332	3.9058823529411764	3.930600013823461
1	1.0 MOI	6	9	Ambiguous	Nucleus	341	4.011764705882353	3.2722032116373256
1	1.0 MOI	6	9	Ambiguous	Cytoplasm	1483	17.44705882352941	15.96648080752081
1	1.0 MOI	6	9	Ambiguous	Nucleus	954	11.223529411764707	9.241656765900615
1	1.0 MOI	6	9	Unique	Cytoplasm	2766	32.54117647058823	36.12579950088082
1	1.0 MOI	6	9	Unique	Nucleus	1095	12.882352941176471	13.793773909786914
1	1.0 MOI	7	0	Ambiguous	Cytoplasm	413	4.049019607843137	4.964884091448232
1	1.0 MOI	7	0	Ambiguous	Nucleus	299	2.931372549019608	3.003141706320516
1	1.0 MOI	7	0	Ambiguous	Cytoplasm	1384	13.568627450980392	20.894193410850505
1	1.0 MOI	7	0	Ambiguous	Nucleus	820	8.03921568627451	10.218233840529392
1	1.0 MOI	7	0	Unique	Cytoplasm	2123	20.813725490196077	38.015881256811774
1	1.0 MOI	7	0	Unique	Nucleus	960	9.411764705882353	13.305659207720957
1	1.0 MOI	7	1	Ambiguous	Cytoplasm	319	3.19	4.964884091448232
1	1.0 MOI	7	1	Ambiguous	Nucleus	252	2.52	3.003141706320516
1	1.0 MOI	7	1	Ambiguous	Cytoplasm	1402	14.02	20.894193410850505
1	1.0 MOI	7	1	Ambiguous	Nucleus	785	7.85	10.218233840529392
1	1.0 MOI	7	1	Unique	Cytoplasm	2348	23.48	38.015881256811774
1	1.0 MOI	7	1	Unique	Nucleus	1005	10.05	13.305659207720957
1	1.0 MOI	7	2	Ambiguous	Cytoplasm	231	2.40625	4.964884091448232
1	1.0 MOI	7	2	Ambiguous	Nucleus	73	0.7604166666666667	3.003141706320516
1	1.0 MOI	7	2	Ambiguous	Cytoplasm	1355	14.114583333333332	20.894193410850505
1	1.0 MOI	7	2	Ambiguous	Nucleus	582	6.0625	10.218233840529392
1	1.0 MOI	7	2	Unique	Cytoplasm	2382	24.8125	38.015881256811774
1	1.0 MOI	7	2	Unique	Nucleus	725	7.552083333333334	13.305659207720957
1	1.0 MOI	7	3	Ambiguous	Cytoplasm	515	6.688311688311688	4.964884091448232
1	1.0 MOI	7	3	Ambiguous	Nucleus	298	3.8701298701298703	3.003141706320516
1	1.0 MOI	7	3	Ambiguous	Cytoplasm	2026	26.31168831168831	20.894193410850505
1	1.0 MOI	7	3	Ambiguous	Nucleus	890	11.558441558441558	10.218233840529392
1	1.0 MOI	7	3	Unique	Cytoplasm	3003	39	38.015881256811774
1	1.0 MOI	7	3	Unique	Nucleus	1008	13.09090909090909	13.305659207720957
1	1.0 MOI	7	4	Ambiguous	Cytoplasm	494	6.586666666666667	4.964884091448232
1	1.0 MOI	7	4	Ambiguous	Nucleus	346	4.613333333333333	3.003141706320516
1	1.0 MOI	7	4	Ambiguous	Cytoplasm	1955	26.066666666666666	20.894193410850505
1	1.0 MOI	7	4	Ambiguous	Nucleus	1030	13.733333333333334	10.218233840529392
1	1.0 MOI	7	4	Unique	Cytoplasm	3131	41.74666666666666	38.015881256811774
1	1.0 MOI	7	4	Unique	Nucleus	1038	13.84	13.305659207720957
1	1.0 MOI	7	5	Ambiguous	Cytoplasm	524	7.82089552238806	4.964884091448232
1	1.0 MOI	7	5	Ambiguous	Nucleus	194	2.8955223880597014	3.003141706320516
1	1.0 MOI	7	5	Ambiguous	Cytoplasm	1739	25.955223880597014	20.894193410850505
1	1.0 MOI	7	5	Ambiguous	Nucleus	490	7.313432835820896	10.218233840529392
1	1.0 MOI	7	5	Unique	Cytoplasm	2413	36.01492537313433	38.015881256811774
1	1.0 MOI	7	5	Unique	Nucleus	668	9.970149253731343	13.305659207720957
1	1.0 MOI	7	6	Ambiguous	Cytoplasm	474	6.583333333333333	4.964884091448232
1	1.0 MOI	7	6	Ambiguous	Nucleus	205	2.8472222222222223	3.003141706320516
1	1.0 MOI	7	6	Ambiguous	Cytoplasm	1606	22.305555555555557	20.894193410850505
1	1.0 MOI	7	6	Ambiguous	Nucleus	662	9.194444444444445	10.218233840529392
1	1.0 MOI	7	6	Unique	Cytoplasm	2485	34.51388888888889	38.015881256811774
1	1.0 MOI	7	6	Unique	Nucleus	748	10.38888888888889	13.305659207720957
1	1.0 MOI	7	7	Ambiguous	Cytoplasm	380	4.175824175824176	4.964884091448232
1	1.0 MOI	7	7	Ambiguous	Nucleus	172	1.89010989010989	3.003141706320516
1	1.0 MOI	7	7	Ambiguous	Cytoplasm	1821	20.01098901098901	20.894193410850505
1	1.0 MOI	7	7	Ambiguous	Nucleus	751	8.252747252747252	10.218233840529392
1	1.0 MOI	7	7	Unique	Cytoplasm	2917	32.05494505494506	38.015881256811774
1	1.0 MOI	7	7	Unique	Nucleus	848	9.31868131868132	13.305659207720957
1	1.0 MOI	7	8	Ambiguous	Cytoplasm	420	4.666666666666666	4.964884091448232
1	1.0 MOI	7	8	Ambiguous	Nucleus	246	2.7333333333333334	3.003141706320516
1	1.0 MOI	7	8	Ambiguous	Cytoplasm	1820	20.22222222222222	20.894193410850505
1	1.0 MOI	7	8	Ambiguous	Nucleus	805	8.944444444444445	10.218233840529392
1	1.0 MOI	7	8	Unique	Cytoplasm	2931	32.56666666666667	38.015881256811774
1	1.0 MOI	7	8	Unique	Nucleus	1003	11.144444444444444	13.305659207720957
1	1.0 MOI	7	9	Ambiguous	Cytoplasm	333	3.1121495327102804	4.964884091448232
1	1.0 MOI	7	9	Ambiguous	Nucleus	157	1.467289719626168	3.003141706320516
1	1.0 MOI	7	9	Ambiguous	Cytoplasm	1391	13	20.894193410850505
1	1.0 MOI	7	9	Ambiguous	Nucleus	799	7.467289719626168	10.218233840529392
1	1.0 MOI	7	9	Unique	Cytoplasm	2433	22.738317757009344	38.015881256811774
1	1.0 MOI	7	9	Unique	Nucleus	1046	9.775700934579438	13.305659207720957
1	1.0 MOI	8	0	Ambiguous	Cytoplasm	256	3.324675324675325	4.416583073794773
1	1.0 MOI	8	0	Ambiguous	Nucleus	165	2.142857142857143	2.136226284501968
1	1.0 MOI	8	0	Ambiguous	Cytoplasm	1336	17.35064935064935	24.13082170112441
1	1.0 MOI	8	0	Ambiguous	Nucleus	685	8.896103896103895	9.405056099818104
1	1.0 MOI	8	0	Unique	Cytoplasm	2792	36.25974025974026	45.294575793281616
1	1.0 MOI	8	0	Unique	Nucleus	1073	13.935064935064934	14.519959796507603
1	1.0 MOI	8	1	Ambiguous	Cytoplasm	301	3.5833333333333335	4.416583073794773
1	1.0 MOI	8	1	Ambiguous	Nucleus	189	2.25	2.136226284501968
1	1.0 MOI	8	1	Ambiguous	Cytoplasm	1506	17.928571428571427	24.13082170112441
1	1.0 MOI	8	1	Ambiguous	Nucleus	699	8.321428571428571	9.405056099818104
1	1.0 MOI	8	1	Unique	Cytoplasm	2870	34.166666666666664	45.294575793281616
1	1.0 MOI	8	1	Unique	Nucleus	1073	12.773809523809524	14.519959796507603
1	1.0 MOI	8	2	Ambiguous	Cytoplasm	312	3.466666666666667	4.416583073794773
1	1.0 MOI	8	2	Ambiguous	Nucleus	128	1.4222222222222223	2.136226284501968
1	1.0 MOI	8	2	Ambiguous	Cytoplasm	1448	16.08888888888889	24.13082170112441
1	1.0 MOI	8	2	Ambiguous	Nucleus	534	5.933333333333334	9.405056099818104
1	1.0 MOI	8	2	Unique	Cytoplasm	3184	35.37777777777778	45.294575793281616
1	1.0 MOI	8	2	Unique	Nucleus	899	9.988888888888889	14.519959796507603
1	1.0 MOI	8	3	Ambiguous	Cytoplasm	378	5.108108108108108	4.416583073794773
1	1.0 MOI	8	3	Ambiguous	Nucleus	205	2.77027027027027	2.136226284501968
1	1.0 MOI	8	3	Ambiguous	Cytoplasm	1810	24.45945945945946	24.13082170112441
1	1.0 MOI	8	3	Ambiguous	Nucleus	864	11.675675675675675	9.405056099818104
1	1.0 MOI	8	3	Unique	Cytoplasm	3715	50.2027027027027	45.294575793281616
1	1.0 MOI	8	3	Unique	Nucleus	1165	15.743243243243244	14.519959796507603
1	1.0 MOI	8	4	Ambiguous	Cytoplasm	334	3.7111111111111112	4.416583073794773
1	1.0 MOI	8	4	Ambiguous	Nucleus	237	2.6333333333333333	2.136226284501968
1	1.0 MOI	8	4	Ambiguous	Cytoplasm	1752	19.466666666666665	24.13082170112441
1	1.0 MOI	8	4	Ambiguous	Nucleus	1081	12.011111111111111	9.405056099818104
