rep	moi	hpi	fov	molecule	nucleus	spots	spots_per_infected_cell	mean_n
1	1.0 MOI	1	4	vRNA	nucleus	358	3.6530612244897958	4.270755682612458
1	1.0 MOI	1	5	mRNA	cytoplasm	893	12.942028985507246	8.28336402361983
1	1.0 MOI	1	5	mRNA	nucleus	751	10.884057971014492	8.28336402361983
1	1.0 MOI	1	5	vRNA	cytoplasm	326	4.72463768115942	4.270755682612458
1	1.0 MOI	1	5	vRNA	nucleus	527	7.63768115942029	4.270755682612458
1	1.0 MOI	1	6	mRNA	cytoplasm	966	11.638554216867469	8.28336402361983
1	1.0 MOI	1	6	mRNA	nucleus	700	8.433734939759036	8.28336402361983
1	1.0 MOI	1	6	vRNA	cytoplasm	389	4.686746987951807	4.270755682612458
1	1.0 MOI	1	6	vRNA	nucleus	565	6.80722891566265	4.270755682612458
1	1.0 MOI	1	7	mRNA	cytoplasm	1035	12.321428571428571	8.28336402361983
1	1.0 MOI	1	7	mRNA	nucleus	735	8.75	8.28336402361983
1	1.0 MOI	1	7	vRNA	cytoplasm	370	4.404761904761905	4.270755682612458
1	1.0 MOI	1	7	vRNA	nucleus	510	6.071428571428572	4.270755682612458
1	1.0 MOI	1	8	mRNA	cytoplasm	896	9.955555555555556	8.28336402361983
1	1.0 MOI	1	8	mRNA	nucleus	732	8.133333333333333	8.28336402361983
1	1.0 MOI	1	8	vRNA	cytoplasm	335	3.7222222222222223	4.270755682612458
1	1.0 MOI	1	8	vRNA	nucleus	560	6.222222222222222	4.270755682612458
1	1.0 MOI	1	9	mRNA	cytoplasm	970	11.975308641975309	8.28336402361983
1	1.0 MOI	1	9	mRNA	nucleus	661	8.160493827160494	8.28336402361983
1	1.0 MOI	1	9	vRNA	cytoplasm	361	4.45679012345679	4.270755682612458
1	1.0 MOI	1	9	vRNA	nucleus	483	5.962962962962964	4.270755682612458
1	1.0 MOI	2	0	mRNA	cytoplasm	991	13.391891891891891	11.37473351533889
1	1.0 MOI	2	0	mRNA	nucleus	953	12.878378378378379	11.37473351533889
1	1.0 MOI	2	0	vRNA	cytoplasm	409	5.527027027027027	6.548363002438846
1	1.0 MOI	2	0	vRNA	nucleus	756	10.216216216216216	6.548363002438846
1	1.0 MOI	2	1	mRNA	cytoplasm	1073	14.902777777777779	11.37473351533889
1	1.0 MOI	2	1	mRNA	nucleus	968	13.444444444444445	11.37473351533889
1	1.0 MOI	2	1	vRNA	cytoplasm	477	6.625	6.548363002438846
1	1.0 MOI	2	1	vRNA	nucleus	821	11.402777777777777	6.548363002438846
1	1.0 MOI	2	2	mRNA	cytoplasm	917	12.561643835616438	11.37473351533889
1	1.0 MOI	2	2	mRNA	nucleus	935	12.808219178082192	11.37473351533889
1	1.0 MOI	2	2	vRNA	cytoplasm	447	6.123287671232877	6.548363002438846
1	1.0 MOI	2	2	vRNA	nucleus	827	11.32876712328767	6.548363002438846
1	1.0 MOI	2	3	mRNA	cytoplasm	1367	17.986842105263158	11.37473351533889
1	1.0 MOI	2	3	mRNA	nucleus	974	12.81578947368421	11.37473351533889
1	1.0 MOI	2	3	vRNA	cytoplasm	411	5.407894736842105	6.548363002438846
1	1.0 MOI	2	3	vRNA	nucleus	710	9.342105263157896	6.548363002438846
1	1.0 MOI	2	4	mRNA	cytoplasm	1343	16.378048780487806	11.37473351533889
1	1.0 MOI	2	4	mRNA	nucleus	990	12.073170731707318	11.37473351533889
1	1.0 MOI	2	4	vRNA	cytoplasm	465	5.670731707317073	6.548363002438846
1	1.0 MOI	2	4	vRNA	nucleus	718	8.75609756097561	6.548363002438846
1	1.0 MOI	2	5	mRNA	cytoplasm	1251	15.835443037974683	11.37473351533889
1	1.0 MOI	2	5	mRNA	nucleus	1087	13.759493670886076	11.37473351533889
1	1.0 MOI	2	5	vRNA	cytoplasm	460	5.822784810126582	6.548363002438846
1	1.0 MOI	2	5	vRNA	nucleus	843	10.670886075949367	6.548363002438846
1	1.0 MOI	2	6	mRNA	cytoplasm	1292	17	11.37473351533889
1	1.0 MOI	2	6	mRNA	nucleus	1014	13.342105263157896	11.37473351533889
1	1.0 MOI	2	6	vRNA	cytoplasm	482	6.342105263157895	6.548363002438846
1	1.0 MOI	2	6	vRNA	nucleus	820	10.789473684210526	6.548363002438846
1	1.0 MOI	2	7	mRNA	cytoplasm	1091	14.743243243243244	11.37473351533889
1	1.0 MOI	2	7	mRNA	nucleus	1100	14.864864864864865	11.37473351533889
1	1.0 MOI	2	7	vRNA	cytoplasm	451	6.094594594594595	6.548363002438846
1	1.0 MOI	2	7	vRNA	nucleus	980	13.243243243243244	6.548363002438846
1	1.0 MOI	2	8	mRNA	cytoplasm	1057	12.583333333333334	11.37473351533889
1	1.0 MOI	2	8	mRNA	nucleus	1073	12.773809523809524	11.37473351533889
1	1.0 MOI	2	8	vRNA	cytoplasm	449	5.345238095238095	6.548363002438846
1	1.0 MOI	2	8	vRNA	nucleus	921	10.964285714285715	6.548363002438846
1	1.0 MOI	2	9	mRNA	cytoplasm	1078	14.567567567567568	11.37473351533889
1	1.0 MOI	2	9	mRNA	nucleus	985	13.31081081081081	11.37473351533889
1	1.0 MOI	2	9	vRNA	cytoplasm	520	7.027027027027027	6.548363002438846
1	1.0 MOI	2	9	vRNA	nucleus	967	13.067567567567567	6.548363002438846
1	1.0 MOI	3	0	mRNA	cytoplasm	1859	46.475	19.777668200968293
1	1.0 MOI	3	0	mRNA	nucleus	831	20.775	19.777668200968293
1	1.0 MOI	3	0	vRNA	cytoplasm	247	6.175	5.452359999013152
1	1.0 MOI	3	0	vRNA	nucleus	324	8.1	5.452359999013152
1	1.0 MOI	3	1	mRNA	cytoplasm	1369	80.52941176470588	19.777668200968293
1	1.0 MOI	3	1	mRNA	nucleus	485	28.529411764705884	19.777668200968293
1	1.0 MOI	3	1	vRNA	cytoplasm	164	9.647058823529413	5.452359999013152
1	1.0 MOI	3	1	vRNA	nucleus	188	11.058823529411764	5.452359999013152
1	1.0 MOI	3	2	mRNA	cytoplasm	1287	27.382978723404257	19.777668200968293
1	1.0 MOI	3	2	mRNA	nucleus	630	13.404255319148936	19.777668200968293
1	1.0 MOI	3	2	vRNA	cytoplasm	217	4.617021276595745	5.452359999013152
1	1.0 MOI	3	2	vRNA	nucleus	283	6.0212765957446805	5.452359999013152
1	1.0 MOI	3	3	mRNA	cytoplasm	1672	29.857142857142858	19.777668200968293
1	1.0 MOI	3	3	mRNA	nucleus	781	13.946428571428571	19.777668200968293
1	1.0 MOI	3	3	vRNA	cytoplasm	292	5.214285714285714	5.452359999013152
1	1.0 MOI	3	3	vRNA	nucleus	428	7.642857142857142	5.452359999013152
1	1.0 MOI	3	4	mRNA	cytoplasm	1650	31.73076923076923	19.777668200968293
1	1.0 MOI	3	4	mRNA	nucleus	699	13.442307692307692	19.777668200968293
1	1.0 MOI	3	4	vRNA	cytoplasm	306	5.884615384615385	5.452359999013152
1	1.0 MOI	3	4	vRNA	nucleus	414	7.961538461538462	5.452359999013152
1	1.0 MOI	3	5	mRNA	cytoplasm	1563	36.348837209302324	19.777668200968293
1	1.0 MOI	3	5	mRNA	nucleus	750	17.441860465116278	19.777668200968293
1	1.0 MOI	3	5	vRNA	cytoplasm	242	5.627906976744186	5.452359999013152
1	1.0 MOI	3	5	vRNA	nucleus	396	9.209302325581396	5.452359999013152
1	1.0 MOI	3	6	mRNA	cytoplasm	1378	39.371428571428574	19.777668200968293
1	1.0 MOI	3	6	mRNA	nucleus	755	21.57142857142857	19.777668200968293
1	1.0 MOI	3	6	vRNA	cytoplasm	188	5.371428571428572	5.452359999013152
1	1.0 MOI	3	6	vRNA	nucleus	271	7.742857142857143	5.452359999013152
1	1.0 MOI	3	7	mRNA	cytoplasm	1073	46.65217391304348	19.777668200968293
1	1.0 MOI	3	7	mRNA	nucleus	584	25.391304347826086	19.777668200968293
1	1.0 MOI	3	7	vRNA	cytoplasm	170	7.391304347826087	5.452359999013152
1	1.0 MOI	3	7	vRNA	nucleus	164	7.130434782608696	5.452359999013152
1	1.0 MOI	3	8	mRNA	cytoplasm	1211	40.36666666666667	19.777668200968293
1	1.0 MOI	3	8	mRNA	nucleus	456	15.2	19.777668200968293
1	1.0 MOI	3	8	vRNA	cytoplasm	220	7.333333333333333	5.452359999013152
1	1.0 MOI	3	8	vRNA	nucleus	191	6.366666666666666	5.452359999013152
1	1.0 MOI	3	9	mRNA	cytoplasm	1498	28.264150943396228	19.777668200968293
1	1.0 MOI	3	9	mRNA	nucleus	733	13.830188679245284	19.777668200968293
1	1.0 MOI	3	9	vRNA	cytoplasm	293	5.528301886792453	5.452359999013152
1	1.0 MOI	3	9	vRNA	nucleus	372	7.018867924528302	5.452359999013152
1	1.0 MOI	4	0	mRNA	cytoplasm	1758	26.238805970149254	18.22557185532748
1	1.0 MOI	4	0	mRNA	nucleus	902	13.462686567164178	18.22557185532748
1	1.0 MOI	4	0	vRNA	cytoplasm	275	4.104477611940299	4.999466101703637
1	1.0 MOI	4	0	vRNA	nucleus	667	9.955223880597014	4.999466101703637
1	1.0 MOI	4	1	mRNA	cytoplasm	1702	26.184615384615384	18.22557185532748
1	1.0 MOI	4	1	mRNA	nucleus	963	14.815384615384616	18.22557185532748
1	1.0 MOI	4	1	vRNA	cytoplasm	337	5.184615384615385	4.999466101703637
1	1.0 MOI	4	1	vRNA	nucleus	752	11.569230769230769	4.999466101703637
1	1.0 MOI	4	2	mRNA	cytoplasm	1942	28.98507462686567	18.22557185532748
1	1.0 MOI	4	2	mRNA	nucleus	784	11.701492537313433	18.22557185532748
1	1.0 MOI	4	2	vRNA	cytoplasm	278	4.149253731343284	4.999466101703637
1	1.0 MOI	4	2	vRNA	nucleus	627	9.35820895522388	4.999466101703637
1	1.0 MOI	4	3	mRNA	cytoplasm	1994	28.485714285714284	18.22557185532748
1	1.0 MOI	4	3	mRNA	nucleus	977	13.957142857142857	18.22557185532748
1	1.0 MOI	4	3	vRNA	cytoplasm	380	5.428571428571428	4.999466101703637
1	1.0 MOI	4	3	vRNA	nucleus	625	8.928571428571429	4.999466101703637
1	1.0 MOI	4	4	mRNA	cytoplasm	1814	20.850574712643677	18.22557185532748
1	1.0 MOI	4	4	mRNA	nucleus	913	10.494252873563218	18.22557185532748
1	1.0 MOI	4	4	vRNA	cytoplasm	262	3.0114942528735633	4.999466101703637
1	1.0 MOI	4	4	vRNA	nucleus	480	5.517241379310345	4.999466101703637
1	1.0 MOI	4	5	mRNA	cytoplasm	2410	31.710526315789473	18.22557185532748
1	1.0 MOI	4	5	mRNA	nucleus	1068	14.052631578947368	18.22557185532748
1	1.0 MOI	4	5	vRNA	cytoplasm	383	5.0394736842105265	4.999466101703637
1	1.0 MOI	4	5	vRNA	nucleus	547	7.197368421052631	4.999466101703637
1	1.0 MOI	4	6	mRNA	cytoplasm	2387	36.723076923076924	18.22557185532748
1	1.0 MOI	4	6	mRNA	nucleus	939	14.446153846153846	18.22557185532748
1	1.0 MOI	4	6	vRNA	cytoplasm	322	4.953846153846154	4.999466101703637
1	1.0 MOI	4	6	vRNA	nucleus	601	9.246153846153847	4.999466101703637
1	1.0 MOI	4	7	mRNA	cytoplasm	1935	28.043478260869566	18.22557185532748
1	1.0 MOI	4	7	mRNA	nucleus	757	10.971014492753623	18.22557185532748
1	1.0 MOI	4	7	vRNA	cytoplasm	321	4.6521739130434785	4.999466101703637
1	1.0 MOI	4	7	vRNA	nucleus	667	9.666666666666666	4.999466101703637
1	1.0 MOI	4	8	mRNA	cytoplasm	2085	36.578947368421055	18.22557185532748
1	1.0 MOI	4	8	mRNA	nucleus	823	14.43859649122807	18.22557185532748
1	1.0 MOI	4	8	vRNA	cytoplasm	266	4.666666666666667	4.999466101703637
1	1.0 MOI	4	8	vRNA	nucleus	589	10.333333333333334	4.999466101703637
1	1.0 MOI	4	9	mRNA	cytoplasm	2039	42.47916666666667	18.22557185532748
1	1.0 MOI	4	9	mRNA	nucleus	673	14.020833333333334	18.22557185532748
1	1.0 MOI	4	9	vRNA	cytoplasm	287	5.979166666666667	4.999466101703637
1	1.0 MOI	4	9	vRNA	nucleus	494	10.291666666666666	4.999466101703637
1	1.0 MOI	5	0	mRNA	cytoplasm	2229	27.182926829268293	17.454474756735873
1	1.0 MOI	5	0	mRNA	nucleus	601	7.329268292682927	17.454474756735873
1	1.0 MOI	5	0	vRNA	cytoplasm	266	3.2439024390243905	4.786620169679994
1	1.0 MOI	5	0	vRNA	nucleus	577	7.036585365853659	4.786620169679994
1	1.0 MOI	5	1	mRNA	cytoplasm	1819	29.338709677419356	17.454474756735873
1	1.0 MOI	5	1	mRNA	nucleus	494	7.967741935483871	17.454474756735873
1	1.0 MOI	5	1	vRNA	cytoplasm	342	5.516129032258064	4.786620169679994
1	1.0 MOI	5	1	vRNA	nucleus	544	8.774193548387096	4.786620169679994
1	1.0 MOI	5	2	mRNA	cytoplasm	2265	27.289156626506024	17.454474756735873
1	1.0 MOI	5	2	mRNA	nucleus	762	9.180722891566266	17.454474756735873
1	1.0 MOI	5	2	vRNA	cytoplasm	251	3.0240963855421685	4.786620169679994
1	1.0 MOI	5	2	vRNA	nucleus	505	6.0843373493975905	4.786620169679994
1	1.0 MOI	5	3	mRNA	cytoplasm	2469	39.19047619047619	17.454474756735873
1	1.0 MOI	5	3	mRNA	nucleus	548	8.6984126984127	17.454474756735873
1	1.0 MOI	5	3	vRNA	cytoplasm	244	3.873015873015873	4.786620169679994
1	1.0 MOI	5	3	vRNA	nucleus	463	7.349206349206349	4.786620169679994
1	1.0 MOI	5	4	mRNA	cytoplasm	1765	25.579710144927535	17.454474756735873
1	1.0 MOI	5	4	mRNA	nucleus	509	7.3768115942028984	17.454474756735873
1	1.0 MOI	5	4	vRNA	cytoplasm	222	3.217391304347826	4.786620169679994
1	1.0 MOI	5	4	vRNA	nucleus	419	6.072463768115942	4.786620169679994
1	1.0 MOI	5	5	mRNA	cytoplasm	1608	23.304347826086957	17.454474756735873
1	1.0 MOI	5	5	mRNA	nucleus	506	7.333333333333334	17.454474756735873
1	1.0 MOI	5	5	vRNA	cytoplasm	198	2.869565217391304	4.786620169679994
1	1.0 MOI	5	5	vRNA	nucleus	395	5.72463768115942	4.786620169679994
1	1.0 MOI	5	6	mRNA	cytoplasm	2571	34.74324324324324	17.454474756735873
1	1.0 MOI	5	6	mRNA	nucleus	619	8.364864864864865	17.454474756735873
1	1.0 MOI	5	6	vRNA	cytoplasm	384	5.1891891891891895	4.786620169679994
1	1.0 MOI	5	6	vRNA	nucleus	513	6.9324324324324325	4.786620169679994
1	1.0 MOI	5	7	mRNA	cytoplasm	1857	22.925925925925924	17.454474756735873
1	1.0 MOI	5	7	mRNA	nucleus	382	4.716049382716049	17.454474756735873
1	1.0 MOI	5	7	vRNA	cytoplasm	413	5.098765432098766	4.786620169679994
1	1.0 MOI	5	7	vRNA	nucleus	442	5.45679012345679	4.786620169679994
1	1.0 MOI	5	8	mRNA	cytoplasm	1698	19.744186046511626	17.454474756735873
1	1.0 MOI	5	8	mRNA	nucleus	646	7.511627906976744	17.454474756735873
1	1.0 MOI	5	8	vRNA	cytoplasm	229	2.6627906976744184	4.786620169679994
1	1.0 MOI	5	8	vRNA	nucleus	569	6.616279069767442	4.786620169679994
1	1.0 MOI	5	9	mRNA	cytoplasm	1945	29.46969696969697	17.454474756735873
1	1.0 MOI	5	9	mRNA	nucleus	784	11.878787878787879	17.454474756735873
1	1.0 MOI	5	9	vRNA	cytoplasm	264	4	4.786620169679994
1	1.0 MOI	5	9	vRNA	nucleus	642	9.727272727272727	4.786620169679994
1	1.0 MOI	6	0	mRNA	cytoplasm	2021	28.87142857142857	20.002511206174788
1	1.0 MOI	6	0	mRNA	nucleus	756	10.799999999999999	20.002511206174788
1	1.0 MOI	6	0	vRNA	cytoplasm	305	4.357142857142857	4.95727549915908
1	1.0 MOI	6	0	vRNA	nucleus	265	3.7857142857142856	4.95727549915908
1	1.0 MOI	6	1	mRNA	cytoplasm	2139	41.13461538461539	20.002511206174788
1	1.0 MOI	6	1	mRNA	nucleus	543	10.442307692307692	20.002511206174788
1	1.0 MOI	6	1	vRNA	cytoplasm	404	7.769230769230769	4.95727549915908
1	1.0 MOI	6	1	vRNA	nucleus	277	5.326923076923077	4.95727549915908
1	1.0 MOI	6	2	mRNA	cytoplasm	2064	27.157894736842106	20.002511206174788
1	1.0 MOI	6	2	mRNA	nucleus	555	7.302631578947369	20.002511206174788
1	1.0 MOI	6	2	vRNA	cytoplasm	392	5.157894736842105	4.95727549915908
1	1.0 MOI	6	2	vRNA	nucleus	388	5.105263157894737	4.95727549915908
1	1.0 MOI	6	3	mRNA	cytoplasm	1263	15.592592592592592	20.002511206174788
1	1.0 MOI	6	3	mRNA	nucleus	462	5.703703703703703	20.002511206174788
1	1.0 MOI	6	3	vRNA	cytoplasm	346	4.271604938271605	4.95727549915908
1	1.0 MOI	6	3	vRNA	nucleus	392	4.839506172839506	4.95727549915908
1	1.0 MOI	6	4	mRNA	cytoplasm	1557	19.70886075949367	20.002511206174788
1	1.0 MOI	6	4	mRNA	nucleus	434	5.493670886075949	20.002511206174788
1	1.0 MOI	6	4	vRNA	cytoplasm	344	4.3544303797468356	4.95727549915908
1	1.0 MOI	6	4	vRNA	nucleus	358	4.531645569620253	4.95727549915908
1	1.0 MOI	6	5	mRNA	cytoplasm	1979	26.743243243243242	20.002511206174788
1	1.0 MOI	6	5	mRNA	nucleus	468	6.324324324324325	20.002511206174788
1	1.0 MOI	6	5	vRNA	cytoplasm	225	3.040540540540541	4.95727549915908
1	1.0 MOI	6	5	vRNA	nucleus	288	3.891891891891892	4.95727549915908
1	1.0 MOI	6	6	mRNA	cytoplasm	2276	32.056338028169016	20.002511206174788
1	1.0 MOI	6	6	mRNA	nucleus	593	8.352112676056338	20.002511206174788
1	1.0 MOI	6	6	vRNA	cytoplasm	421	5.929577464788733	4.95727549915908
1	1.0 MOI	6	6	vRNA	nucleus	326	4.591549295774648	4.95727549915908
1	1.0 MOI	6	7	mRNA	cytoplasm	2131	41.78431372549019	20.002511206174788
1	1.0 MOI	6	7	mRNA	nucleus	444	8.705882352941176	20.002511206174788
1	1.0 MOI	6	7	vRNA	cytoplasm	289	5.666666666666667	4.95727549915908
1	1.0 MOI	6	7	vRNA	nucleus	212	4.1568627450980395	4.95727549915908
1	1.0 MOI	6	8	mRNA	cytoplasm	2399	39.32786885245902	20.002511206174788
1	1.0 MOI	6	8	mRNA	nucleus	537	8.80327868852459	20.002511206174788
1	1.0 MOI	6	8	vRNA	cytoplasm	310	5.081967213114754	4.95727549915908
1	1.0 MOI	6	8	vRNA	nucleus	237	3.8852459016393444	4.95727549915908
1	1.0 MOI	6	9	mRNA	cytoplasm	2433	28.623529411764704	20.002511206174788
1	1.0 MOI	6	9	mRNA	nucleus	767	9.023529411764706	20.002511206174788
1	1.0 MOI	6	9	vRNA	cytoplasm	333	3.9176470588235293	4.95727549915908
1	1.0 MOI	6	9	vRNA	nucleus	328	3.8588235294117648	4.95727549915908
1	1.0 MOI	7	0	mRNA	cytoplasm	1641	16.08823529411765	16.94900812026301
1	1.0 MOI	7	0	mRNA	nucleus	544	5.333333333333333	16.94900812026301
1	1.0 MOI	7	0	vRNA	cytoplasm	482	4.7254901960784315	8.711762112003354
1	1.0 MOI	7	0	vRNA	nucleus	416	4.078431372549019	8.711762112003354
1	1.0 MOI	7	1	mRNA	cytoplasm	1865	18.65	16.94900812026301
1	1.0 MOI	7	1	mRNA	nucleus	592	5.92	16.94900812026301
1	1.0 MOI	7	1	vRNA	cytoplasm	483	4.83	8.711762112003354
1	1.0 MOI	7	1	vRNA	nucleus	413	4.13	8.711762112003354
1	1.0 MOI	7	2	mRNA	cytoplasm	1767	18.40625	16.94900812026301
1	1.0 MOI	7	2	mRNA	nucleus	383	3.9895833333333335	16.94900812026301
1	1.0 MOI	7	2	vRNA	cytoplasm	615	6.40625	8.711762112003354
1	1.0 MOI	7	2	vRNA	nucleus	342	3.5625	8.711762112003354
1	1.0 MOI	7	3	mRNA	cytoplasm	2160	28.051948051948052	16.94900812026301
1	1.0 MOI	7	3	mRNA	nucleus	567	7.363636363636363	16.94900812026301
1	1.0 MOI	7	3	vRNA	cytoplasm	843	10.948051948051948	8.711762112003354
1	1.0 MOI	7	3	vRNA	nucleus	441	5.7272727272727275	8.711762112003354
1	1.0 MOI	7	4	mRNA	cytoplasm	2391	31.88	16.94900812026301
1	1.0 MOI	7	4	mRNA	nucleus	563	7.506666666666667	16.94900812026301
1	1.0 MOI	7	4	vRNA	cytoplasm	740	9.866666666666667	8.711762112003354
1	1.0 MOI	7	4	vRNA	nucleus	475	6.333333333333334	8.711762112003354
1	1.0 MOI	7	5	mRNA	cytoplasm	1752	26.149253731343286	16.94900812026301
1	1.0 MOI	7	5	mRNA	nucleus	431	6.432835820895522	16.94900812026301
1	1.0 MOI	7	5	vRNA	cytoplasm	661	9.865671641791044	8.711762112003354
1	1.0 MOI	7	5	vRNA	nucleus	237	3.5373134328358207	8.711762112003354
1	1.0 MOI	7	6	mRNA	cytoplasm	1854	25.75	16.94900812026301
1	1.0 MOI	7	6	mRNA	nucleus	440	6.111111111111111	16.94900812026301
1	1.0 MOI	7	6	vRNA	cytoplasm	631	8.76388888888889	8.711762112003354
1	1.0 MOI	7	6	vRNA	nucleus	308	4.277777777777778	8.711762112003354
1	1.0 MOI	7	7	mRNA	cytoplasm	2081	22.86813186813187	16.94900812026301
1	1.0 MOI	7	7	mRNA	nucleus	456	5.010989010989011	16.94900812026301
1	1.0 MOI	7	7	vRNA	cytoplasm	836	9.186813186813186	8.711762112003354
1	1.0 MOI	7	7	vRNA	nucleus	392	4.3076923076923075	8.711762112003354
1	1.0 MOI	7	8	mRNA	cytoplasm	2216	24.622222222222224	16.94900812026301
1	1.0 MOI	7	8	mRNA	nucleus	584	6.488888888888889	16.94900812026301
1	1.0 MOI	7	8	vRNA	cytoplasm	715	7.944444444444445	8.711762112003354
1	1.0 MOI	7	8	vRNA	nucleus	419	4.655555555555555	8.711762112003354
1	1.0 MOI	7	9	mRNA	cytoplasm	1790	16.72897196261682	16.94900812026301
1	1.0 MOI	7	9	mRNA	nucleus	600	5.607476635514018	16.94900812026301
1	1.0 MOI	7	9	vRNA	cytoplasm	643	6.009345794392523	8.711762112003354
1	1.0 MOI	7	9	vRNA	nucleus	446	4.168224299065421	8.711762112003354
1	1.0 MOI	8	0	mRNA	cytoplasm	2316	30.07792207792208	17.96425369042044
1	1.0 MOI	8	0	mRNA	nucleus	720	9.35064935064935	17.96425369042044
1	1.0 MOI	8	0	vRNA	cytoplasm	476	6.181818181818182	11.94301410447417
1	1.0 MOI	8	0	vRNA	nucleus	353	4.584415584415584	11.94301410447417
1	1.0 MOI	8	1	mRNA	cytoplasm	2261	26.916666666666664	17.96425369042044
1	1.0 MOI	8	1	mRNA	nucleus	613	7.2976190476190474	17.96425369042044
1	1.0 MOI	8	1	vRNA	cytoplasm	609	7.25	11.94301410447417
1	1.0 MOI	8	1	vRNA	nucleus	460	5.476190476190476	11.94301410447417
1	1.0 MOI	8	2	mRNA	cytoplasm	2505	27.833333333333332	17.96425369042044
1	1.0 MOI	8	2	mRNA	nucleus	491	5.455555555555556	17.96425369042044
1	1.0 MOI	8	2	vRNA	cytoplasm	679	7.544444444444444	11.94301410447417
1	1.0 MOI	8	2	vRNA	nucleus	408	4.533333333333333	11.94301410447417
1	1.0 MOI	8	3	mRNA	cytoplasm	2611	35.28378378378378	17.96425369042044
1	1.0 MOI	8	3	mRNA	nucleus	599	8.094594594594595	17.96425369042044
1	1.0 MOI	8	3	vRNA	cytoplasm	1104	14.91891891891892	11.94301410447417
1	1.0 MOI	8	3	vRNA	nucleus	566	7.648648648648648	11.94301410447417
1	1.0 MOI	8	4	mRNA	cytoplasm	2491	27.677777777777777	17.96425369042044
1	1.0 MOI	8	4	mRNA	nucleus	798	8.866666666666667	17.96425369042044
1	1.0 MOI	8	4	vRNA	cytoplasm	982	10.911111111111111	11.94301410447417
1	1.0 MOI	8	4	vRNA	nucleus	763	8.477777777777778	11.94301410447417
1	1.0 MOI	8	5	mRNA	cytoplasm	2001	29.426470588235293	17.96425369042044
1	1.0 MOI	8	5	mRNA	nucleus	494	7.264705882352941	17.96425369042044
1	1.0 MOI	8	5	vRNA	cytoplasm	1207	17.75	11.94301410447417
1	1.0 MOI	8	5	vRNA	nucleus	461	6.779411764705882	11.94301410447417
1	1.0 MOI	8	6	mRNA	cytoplasm	2593	50.84313725490196	17.96425369042044
1	1.0 MOI	8	6	mRNA	nucleus	399	7.823529411764706	17.96425369042044
1	1.0 MOI	8	6	vRNA	cytoplasm	1111	21.784313725490197	11.94301410447417
1	1.0 MOI	8	6	vRNA	nucleus	339	6.647058823529412	11.94301410447417
1	1.0 MOI	8	7	mRNA	cytoplasm	2709	41.04545454545455	17.96425369042044
1	1.0 MOI	8	7	mRNA	nucleus	259	3.9242424242424243	17.96425369042044
1	1.0 MOI	8	7	vRNA	cytoplasm	702	10.636363636363637	11.94301410447417
1	1.0 MOI	8	7	vRNA	nucleus	172	2.606060606060606	11.94301410447417
1	1.0 MOI	8	8	mRNA	cytoplasm	2637	36.12328767123288	17.96425369042044
1	1.0 MOI	8	8	mRNA	nucleus	479	6.561643835616438	17.96425369042044
1	1.0 MOI	8	8	vRNA	cytoplasm	1008	13.808219178082192	11.94301410447417
1	1.0 MOI	8	8	vRNA	nucleus	404	5.534246575342466	11.94301410447417
1	1.0 MOI	8	9	mRNA	cytoplasm	2547	32.24050632911393	17.96425369042044
1	1.0 MOI	8	9	mRNA	nucleus	625	7.9113924050632916	17.96425369042044
1	1.0 MOI	8	9	vRNA	cytoplasm	705	8.924050632911392	11.94301410447417
1	1.0 MOI	8	9	vRNA	nucleus	373	4.7215189873417724	11.94301410447417
2	0.3 MOI	0	0	mRNA	cytoplasm	28	0.875	1.0114409541408178
2	0.3 MOI	0	0	mRNA	nucleus	31	0.96875	1.0114409541408178
2	0.3 MOI	0	0	vRNA	cytoplasm	51	1.59375	1.0768580280432993
2	0.3 MOI	0	0	vRNA	nucleus	33	1.03125	1.0768580280432993
2	0.3 MOI	0	1	mRNA	cytoplasm	29	1.074074074074074	1.0114409541408178
2	0.3 MOI	0	1	mRNA	nucleus	25	0.9259259259259258	1.0114409541408178
2	0.3 MOI	0	1	vRNA	cytoplasm	21	0.7777777777777777	1.0768580280432993
2	0.3 MOI	0	1	vRNA	nucleus	14	0.5185185185185185	1.0768580280432993
2	0.3 MOI	0	2	mRNA	cytoplasm	54	1.2	1.0114409541408178
2	0.3 MOI	0	2	mRNA	nucleus	51	1.1333333333333333	1.0114409541408178
2	0.3 MOI	0	2	vRNA	cytoplasm	86	1.9111111111111112	1.0768580280432993
2	0.3 MOI	0	2	vRNA	nucleus	27	0.6	1.0768580280432993
2	0.3 MOI	0	3	mRNA	cytoplasm	38	0.7755102040816326	1.0114409541408178
2	0.3 MOI	0	3	mRNA	nucleus	46	0.9387755102040816	1.0114409541408178
2	0.3 MOI	0	3	vRNA	cytoplasm	107	2.183673469387755	1.0768580280432993
2	0.3 MOI	0	3	vRNA	nucleus	30	0.6122448979591837	1.0768580280432993
2	0.3 MOI	0	4	mRNA	cytoplasm	26	0.7027027027027027	1.0114409541408178
2	0.3 MOI	0	4	mRNA	nucleus	34	0.918918918918919	1.0114409541408178
2	0.3 MOI	0	4	vRNA	cytoplasm	62	1.6756756756756757	1.0768580280432993
2	0.3 MOI	0	4	vRNA	nucleus	27	0.7297297297297298	1.0768580280432993
2	0.3 MOI	0	5	mRNA	cytoplasm	24	0.5581395348837209	1.0114409541408178
2	0.3 MOI	0	5	mRNA	nucleus	35	0.813953488372093	1.0114409541408178
